wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-6023-01Z-00-DX1.abfbc2c7-109b-4b72-8645-8e4135d00306_0.png,-,roi,0.8572523240507971,0.8857917785644531,0.8206351972758108,0.8035021625985311,0.6715450187052254,0.7870698966208919,0.9274347514807021,262144,61212,170993,13379,16560
TCGA-CN-6023-01Z-00-DX1.abfbc2c7-109b-4b72-8645-8e4135d00306_1.png,-,roi,0.8891675815897991,0.8503875732421875,0.435698431153457,0.5953781079129269,0.42387073081160487,0.9398104419763541,0.8385247212032441,262144,28855,194069,37372,1848
TCGA-CN-6024-01Z-00-DX1.c5791a72-1ded-4723-a33a-68da0685c80b_0.png,-,roi,0.8381940842433317,0.8719520568847656,0.7520730391321634,0.759378068974416,0.612094667991772,0.7668264010539574,0.9095617674327061,262144,52967,175610,17461,16106
TCGA-CN-6024-01Z-00-DX1.c5791a72-1ded-4723-a33a-68da0685c80b_1.png,-,roi,0.8071952644945231,0.8647232055664062,0.9254223043953274,0.7564055008311695,0.6082412726469288,0.6395920216535205,0.9747985073355258,262144,55058,171624,4437,31025
TCGA-CN-6988-01Z-00-DX1.1fc4c572-3495-4f5a-9f1a-60c04096d188_0.png,-,roi,0.933902120628571,0.9466819763183594,0.9066845209111075,0.9055882412542302,0.8274657449697568,0.9044946094371955,0.9633096318199464,262144,67033,181134,6899,7078
TCGA-CN-6988-01Z-00-DX1.1fc4c572-3495-4f5a-9f1a-60c04096d188_1.png,-,roi,0.8934404525892775,0.9035873413085938,0.7809062854429879,0.8241196938065414,0.7008533857279818,0.8723959100686566,0.9144849951098986,262144,59213,177657,16613,8661
TCGA-CN-6989-01Z-00-DX1.dd68e391-1d00-4bfc-9be9-ff5024bea237_0.png,-,roi,0.6918240513808244,0.7328987121582031,0.7293400986530606,0.5957916005195555,0.4242900133199586,0.5035814661566086,0.8800666366050404,262144,51603,140522,19150,50869
TCGA-CN-6989-01Z-00-DX1.dd68e391-1d00-4bfc-9be9-ff5024bea237_1.png,-,roi,0.7754620787452837,0.8164100646972656,0.7410987316191134,0.6984693845585148,0.5366522894442947,0.6604775164405474,0.89044664105002,262144,55741,158276,19473,28654
TCGA-CN-6994-01Z-00-DX1.0aa71a4c-25e5-417d-86cf-ce2756e3dd8a_0.png,-,roi,0.7985594561378363,0.8829269409179688,0.7477507848549335,0.6981351064248338,0.5362577252602789,0.6546940432047521,0.9424248690709205,262144,35489,195965,11972,18718
TCGA-CN-6994-01Z-00-DX1.0aa71a4c-25e5-417d-86cf-ce2756e3dd8a_1.png,-,roi,0.8197592135902763,0.8530845642089844,0.4759748644228286,0.5894442845416653,0.4178808948004837,0.7739488270533564,0.8655696001271961,262144,27647,195984,30438,8075
TCGA-CN-6996-01Z-00-DX1.b3a1162b-9adb-4fb2-b472-5b9781b9364d_0.png,-,roi,0.6838935627549357,0.7199821472167969,0.6934512534455055,0.5912201858874763,0.4196682689266966,0.515258876744773,0.8525282487650985,262144,53083,135656,23466,49939
TCGA-CN-6996-01Z-00-DX1.b3a1162b-9adb-4fb2-b472-5b9781b9364d_1.png,-,roi,0.7757110051559587,0.7804603576660156,0.8212714644028555,0.7473805730037706,0.5966541448235261,0.6856882817722723,0.865733728539645,262144,85133,119460,18527,39024
TCGA-CN-6997-01Z-00-DX1.7c1686d4-7c15-4332-b962-b36b499dee85_0.png,-,roi,0.8122709605385182,0.8973388671875,0.6248426759608868,0.657364025259727,0.4896070399028979,0.6934565380896099,0.9310853829874264,262144,25816,209416,15500,11412
TCGA-CN-6997-01Z-00-DX1.7c1686d4-7c15-4332-b962-b36b499dee85_1.png,-,roi,0.7986012946638483,0.8768501281738281,0.8318759702108428,0.7239660376390515,0.5673564019405506,0.6408373951742302,0.9563651941534664,262144,42335,187526,8556,23727
TCGA-CN-6998-01Z-00-DX1.5780b8b9-0a1f-4330-889c-b345b29396b2_0.png,-,roi,0.8447102331694839,0.8545112609863281,0.8428730645225491,0.8162356716439485,0.6895254841624538,0.7912303481518155,0.8981901181871522,262144,84702,139303,15790,22349
TCGA-CN-6998-01Z-00-DX1.5780b8b9-0a1f-4330-889c-b345b29396b2_1.png,-,roi,0.7290508715663788,0.7133560180664062,0.17412906036238623,0.2824621378506904,0.16445759017924655,0.7475360121304018,0.710565731002356,262144,14790,172212,70147,4995
