model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,74,0.15575824168685168,0.8447994963108123,608464007,942095857,147116381,137741355,2024-08-23 15:42:48.177027,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,75,0.13436828813161839,0.8661820803233781,595203263,888166118,115108201,114060018,2024-08-23 17:52:18.953928,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,75,0.15340602901715028,0.8475090524358065,588091841,967441190,167488547,112396022,2024-08-23 17:52:18.954005,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,76,0.13213906488754443,0.8684016467726031,601001413,886169059,109693998,115673130,2024-08-23 20:02:13.236510,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,76,0.15235612028380724,0.8482579234284354,623791942,933115580,131788446,146721632,2024-08-23 20:02:13.236600,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,77,0.1321716069810342,0.8683848383825288,601848772,885292915,108914690,116481223,2024-08-23 22:12:02.902353,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,77,0.15098142474882306,0.8495638747280179,613845337,945459151,141735051,134378061,2024-08-23 22:12:02.902418,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,78,0.1322761160809576,0.868153476455058,598379438,888366033,112770588,113021541,2024-08-24 00:22:16.476105,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,78,0.1594702452956271,0.8412140000183055,573592824,970386157,181987564,109451055,2024-08-24 00:22:16.476174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,79,0.1270295978727423,0.8733999954219976,603755272,891975060,106864206,109943062,2024-08-24 02:31:42.053143,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,79,0.14904430875815386,0.8514797787707822,642333632,920487340,113246756,159349872,2024-08-24 02:31:42.053208,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,80,0.12706198748369707,0.8734485555236854,603951762,891861731,105984128,110739979,2024-08-24 04:41:09.868706,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,80,0.16945920348604387,0.8312875173475514,552602544,973157196,202977844,106680016,2024-08-24 04:41:09.868771,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,81,0.12393877076511722,0.8765759256906246,605056139,896113093,104408853,106959515,2024-08-24 06:50:04.584871,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,81,0.15613599081154875,0.8443760172072013,576873681,972908922,178706707,106928290,2024-08-24 06:50:04.584940,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,82,0.1294777260110286,0.8711314712155807,601184427,890660972,108606619,112085582,2024-08-24 08:57:19.000439,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,82,0.14664391535750362,0.8540565040893157,626715007,940835332,128865381,139001880,2024-08-24 08:57:19.000504,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,83,0.13137949092213078,0.8692479604535401,602584042,886035774,107138172,116779612,2024-08-24 11:06:21.705037,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,83,0.16406486003351584,0.8365744792901649,557531072,977932451,198049316,101904761,2024-08-24 11:06:21.705140,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-84_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,84,0.12652962064309423,0.8739596958338322,603498296,893190544,107284626,108564134,2024-08-24 13:16:05.112770,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
